benchmark_id,phase,domain,market_ticker,series_ticker,event_ticker,title,resolution,status,open_time,close_time,close_date,settlement_ts,volume,source_csv
politics_phase_ii_004,phase_ii,Politics,GOVSHUTLENGTH-24JUN30-T10,KXGOVSHUTLENGTH,GOVSHUTLENGTH-24JUN30,"Will the government be shut down more than 10 days between Dec 1, 2023 and Jun 30, 2024?",no,finalized,2023-12-01T15:00:00Z,2024-07-01T14:00:00Z,2024-07-01,2024-07-01T15:14:00.671349Z,10800,Research/PoliticsMarkets/markets.csv
politics_phase_ii_005,phase_ii,Politics,GOVSHUTLENGTH-24JUN30-T7,KXGOVSHUTLENGTH,GOVSHUTLENGTH-24JUN30,"Will the government be shut down more than 7 days between Dec 1, 2023 and Jun 30, 2024?",no,finalized,2023-12-01T15:00:00Z,2024-07-01T14:00:00Z,2024-07-01,2024-07-01T15:13:00.341379Z,10392,Research/PoliticsMarkets/markets.csv
politics_phase_ii_006,phase_ii,Politics,GOVSHUTLENGTH-24JUN30-T14,KXGOVSHUTLENGTH,GOVSHUTLENGTH-24JUN30,"Will the government be shut down more than 14 days between Dec 1, 2023 and Jun 30, 2024?",no,finalized,2023-12-01T15:00:00Z,2024-07-01T14:00:00Z,2024-07-01,2024-07-01T15:13:00.351255Z,6707,Research/PoliticsMarkets/markets.csv
politics_phase_ii_007,phase_ii,Politics,APRPOTUS-24JUL05-T38.7,KXAPRPOTUS,APRPOTUS-24JUL05,Will Joe Biden's approval rating be below 38.7 according to RealClearPolitics?,yes,finalized,2024-06-29T14:00:00Z,2024-07-05T15:00:00Z,2024-07-05,2024-07-05T16:10:01.372333Z,4260,Research/PoliticsMarkets/markets.csv
politics_phase_ii_008,phase_ii,Politics,APRPOTUS-24AUG02-B41.3,KXAPRPOTUS,APRPOTUS-24AUG02,Will the President's approval rating be between 41.2 and 41.4 according to RealClearPolitics?,no,finalized,2024-07-27T14:00:00Z,2024-08-02T15:00:00Z,2024-08-02,2024-08-02T16:03:00.690748Z,3819,Research/PoliticsMarkets/markets.csv
politics_phase_ii_009,phase_ii,Politics,APRPOTUS-24JUL19-T40.8,KXAPRPOTUS,APRPOTUS-24JUL19,Will Joe Biden's approval rating be above 40.8 according to RealClearPolitics?,no,finalized,2024-07-13T14:00:00Z,2024-07-19T15:00:00Z,2024-07-19,2024-07-19T16:11:00.835493Z,3130,Research/PoliticsMarkets/markets.csv
politics_phase_ii_010,phase_ii,Politics,APRPOTUS-24JUL26-T41.0,KXAPRPOTUS,APRPOTUS-24JUL26,Will Joe Biden's approval rating be above 41.0 according to RealClearPolitics?,no,finalized,2024-07-20T14:00:00Z,2024-07-26T15:00:00Z,2024-07-26,2024-07-26T17:11:01.059697Z,2969,Research/PoliticsMarkets/markets.csv
politics_phase_ii_011,phase_ii,Politics,APRPOTUS-24JUL19-B40.7,KXAPRPOTUS,APRPOTUS-24JUL19,Will Joe Biden's approval rating be between 40.6 and 40.8 according to RealClearPolitics?,no,finalized,2024-07-13T14:00:00Z,2024-07-19T15:00:00Z,2024-07-19,2024-07-19T16:11:00.835493Z,2193,Research/PoliticsMarkets/markets.csv
politics_phase_ii_012,phase_ii,Politics,APRPOTUS-24AUG02-B41.6,KXAPRPOTUS,APRPOTUS-24AUG02,Will the President's approval rating be between 41.5 and 41.7 according to RealClearPolitics?,no,finalized,2024-07-27T14:00:00Z,2024-08-02T15:00:00Z,2024-08-02,2024-08-02T16:03:00.690748Z,2071,Research/PoliticsMarkets/markets.csv
politics_phase_ii_013,phase_ii,Politics,APRPOTUS-24JUL05-B38.8,KXAPRPOTUS,APRPOTUS-24JUL05,Will Joe Biden's approval rating be between 38.7 and 38.9 according to RealClearPolitics?,no,finalized,2024-06-29T14:00:00Z,2024-07-05T15:00:00Z,2024-07-05,2024-07-05T16:10:01.372333Z,1795,Research/PoliticsMarkets/markets.csv
politics_phase_ii_014,phase_ii,Politics,APRPOTUS-24AUG02-B41.0,KXAPRPOTUS,APRPOTUS-24AUG02,Will the President's approval rating be between 40.9 and 41.1 according to RealClearPolitics?,yes,finalized,2024-07-27T14:00:00Z,2024-08-02T15:00:00Z,2024-08-02,2024-08-02T16:03:00.690748Z,1541,Research/PoliticsMarkets/markets.csv
politics_phase_ii_015,phase_ii,Politics,APRPOTUS-24AUG09-B41.7,KXAPRPOTUS,APRPOTUS-24AUG09,Will the President's approval rating be between 41.6 and 41.8 according to RealClearPolitics?,no,finalized,2024-08-03T14:00:00Z,2024-08-09T15:00:00Z,2024-08-09,2024-08-09T16:24:01.207005Z,1496,Research/PoliticsMarkets/markets.csv
politics_phase_ii_016,phase_ii,Politics,APRPOTUS-24AUG02-B40.7,KXAPRPOTUS,APRPOTUS-24AUG02,Will the President's approval rating be between 40.6 and 40.8 according to RealClearPolitics?,no,finalized,2024-07-27T14:00:00Z,2024-08-02T15:00:00Z,2024-08-02,2024-08-02T16:03:00.690748Z,1273,Research/PoliticsMarkets/markets.csv
politics_phase_ii_017,phase_ii,Politics,APRPOTUS-24AUG09-T41.8,KXAPRPOTUS,APRPOTUS-24AUG09,Will the President's approval rating be above 41.8 according to RealClearPolitics?,no,finalized,2024-08-03T14:00:00Z,2024-08-09T15:00:00Z,2024-08-09,2024-08-09T16:24:01.207005Z,1258,Research/PoliticsMarkets/markets.csv
politics_phase_ii_018,phase_ii,Politics,APRPOTUS-24JUL05-B39.1,KXAPRPOTUS,APRPOTUS-24JUL05,Will Joe Biden's approval rating be between 39.0 and 39.2 according to RealClearPolitics?,no,finalized,2024-06-29T14:00:00Z,2024-07-05T15:00:00Z,2024-07-05,2024-07-05T16:10:01.372333Z,1161,Research/PoliticsMarkets/markets.csv
politics_phase_ii_019,phase_ii,Politics,APRPOTUS-24AUG02-B40.4,KXAPRPOTUS,APRPOTUS-24AUG02,Will the President's approval rating be between 40.3 and 40.5 according to RealClearPolitics?,no,finalized,2024-07-27T14:00:00Z,2024-08-02T15:00:00Z,2024-08-02,2024-08-02T16:03:00.690748Z,1098,Research/PoliticsMarkets/markets.csv
politics_phase_ii_020,phase_ii,Politics,538APPROVE-24AUG28-B39.9,KX538APPROVE,538APPROVE-24AUG28,Will the President's approval rating on 538 be between 39.7 and 40.1?,yes,finalized,2024-08-22T14:00:00Z,2024-08-29T03:59:00Z,2024-08-29,2024-08-29T16:48:00.86339Z,1095,Research/PoliticsMarkets/markets.csv
politics_phase_ii_021,phase_ii,Politics,538APPROVE-24AUG28-B40.4,KX538APPROVE,538APPROVE-24AUG28,Will the President's approval rating on 538 be between 40.2 and 40.6?,no,finalized,2024-08-22T14:00:00Z,2024-08-29T03:59:00Z,2024-08-29,2024-08-29T16:48:00.86339Z,1093,Research/PoliticsMarkets/markets.csv
politics_phase_ii_022,phase_ii,Politics,APRPOTUS-24JUL19-B40.4,KXAPRPOTUS,APRPOTUS-24JUL19,Will Joe Biden's approval rating be between 40.3 and 40.5 according to RealClearPolitics?,no,finalized,2024-07-13T14:00:00Z,2024-07-19T15:00:00Z,2024-07-19,2024-07-19T16:11:00.835493Z,1015,Research/PoliticsMarkets/markets.csv
politics_phase_ii_023,phase_ii,Politics,APRPOTUS-24JUL19-B39.5,KXAPRPOTUS,APRPOTUS-24JUL19,Will Joe Biden's approval rating be between 39.4 and 39.6 according to RealClearPolitics?,no,finalized,2024-07-13T14:00:00Z,2024-07-19T15:00:00Z,2024-07-19,2024-07-19T16:11:00.835493Z,979,Research/PoliticsMarkets/markets.csv
politics_phase_ii_024,phase_ii,Politics,538APPROVE-24AUG28-B39.4,KX538APPROVE,538APPROVE-24AUG28,Will the President's approval rating on 538 be between 39.2 and 39.6?,no,finalized,2024-08-22T14:00:00Z,2024-08-29T03:59:00Z,2024-08-29,2024-08-29T16:48:00.86339Z,970,Research/PoliticsMarkets/markets.csv
politics_phase_ii_025,phase_ii,Politics,APRPOTUS-24JUL12-B38.9,KXAPRPOTUS,APRPOTUS-24JUL12,Will Joe Biden's approval rating be between 38.8 and 39.0 according to RealClearPolitics?,no,finalized,2024-07-06T14:00:00Z,2024-07-12T15:00:00Z,2024-07-12,2024-07-12T16:08:00.659009Z,943,Research/PoliticsMarkets/markets.csv
politics_phase_ii_026,phase_ii,Politics,APRPOTUS-24AUG16-B41.2,KXAPRPOTUS,APRPOTUS-24AUG16,Will the President's approval rating be between 41.1 and 41.3 according to RealClearPolitics?,no,finalized,2024-08-10T14:00:00Z,2024-08-16T15:00:00Z,2024-08-16,2024-08-16T16:05:00.728237Z,914,Research/PoliticsMarkets/markets.csv
politics_phase_ii_027,phase_ii,Politics,APRPOTUS-24JUL12-B39.2,KXAPRPOTUS,APRPOTUS-24JUL12,Will Joe Biden's approval rating be between 39.1 and 39.3 according to RealClearPolitics?,no,finalized,2024-07-06T14:00:00Z,2024-07-12T15:00:00Z,2024-07-12,2024-07-12T16:08:00.659009Z,869,Research/PoliticsMarkets/markets.csv
politics_phase_ii_028,phase_ii,Politics,APRPOTUS-24AUG09-B40.8,KXAPRPOTUS,APRPOTUS-24AUG09,Will the President's approval rating be between 40.7 and 40.9 according to RealClearPolitics?,no,finalized,2024-08-03T14:00:00Z,2024-08-09T15:00:00Z,2024-08-09,2024-08-09T16:24:01.207005Z,822,Research/PoliticsMarkets/markets.csv
politics_phase_ii_029,phase_ii,Politics,APRPOTUS-24AUG23-B41.2,KXAPRPOTUS,APRPOTUS-24AUG23,Will the President's approval rating be between 41.1 and 41.3 according to RealClearPolitics?,no,finalized,2024-08-17T14:00:00Z,2024-08-23T15:00:00Z,2024-08-23,2024-08-23T16:12:00.91674Z,818,Research/PoliticsMarkets/markets.csv
politics_phase_ii_030,phase_ii,Politics,APRPOTUS-24JUL26-B40.0,KXAPRPOTUS,APRPOTUS-24JUL26,Will Joe Biden's approval rating be between 39.9 and 40.1 according to RealClearPolitics?,no,finalized,2024-07-20T14:00:00Z,2024-07-26T15:00:00Z,2024-07-26,2024-07-26T17:11:01.059697Z,805,Research/PoliticsMarkets/markets.csv
politics_phase_ii_031,phase_ii,Politics,538APPROVE-24AUG28-T40.6,KX538APPROVE,538APPROVE-24AUG28,Will the President's approval rating on 538 be above 40.6?,no,finalized,2024-08-22T14:00:00Z,2024-08-29T03:59:00Z,2024-08-29,2024-08-29T16:48:00.86339Z,800,Research/PoliticsMarkets/markets.csv
politics_phase_ii_032,phase_ii,Politics,APRPOTUS-24AUG09-B41.4,KXAPRPOTUS,APRPOTUS-24AUG09,Will the President's approval rating be between 41.3 and 41.5 according to RealClearPolitics?,no,finalized,2024-08-03T14:00:00Z,2024-08-09T15:00:00Z,2024-08-09,2024-08-09T16:24:01.207005Z,794,Research/PoliticsMarkets/markets.csv
politics_phase_ii_033,phase_ii,Politics,APRPOTUS-24JUL05-B39.4,KXAPRPOTUS,APRPOTUS-24JUL05,Will Joe Biden's approval rating be between 39.3 and 39.5 according to RealClearPolitics?,no,finalized,2024-06-29T14:00:00Z,2024-07-05T15:00:00Z,2024-07-05,2024-07-05T16:10:01.372333Z,791,Research/PoliticsMarkets/markets.csv
politics_phase_ii_034,phase_ii,Politics,APRPOTUS-24JUL12-B38.6,KXAPRPOTUS,APRPOTUS-24JUL12,Will Joe Biden's approval rating be between 38.5 and 38.7 according to RealClearPolitics?,no,finalized,2024-07-06T14:00:00Z,2024-07-12T15:00:00Z,2024-07-12,2024-07-12T16:08:00.659009Z,782,Research/PoliticsMarkets/markets.csv
politics_phase_ii_035,phase_ii,Politics,APRPOTUS-24AUG16-B41.5,KXAPRPOTUS,APRPOTUS-24AUG16,Will the President's approval rating be between 41.4 and 41.6 according to RealClearPolitics?,no,finalized,2024-08-10T14:00:00Z,2024-08-16T15:00:00Z,2024-08-16,2024-08-16T16:05:00.728237Z,762,Research/PoliticsMarkets/markets.csv
politics_phase_ii_036,phase_ii,Politics,APRPOTUS-24JUL26-B40.9,KXAPRPOTUS,APRPOTUS-24JUL26,Will Joe Biden's approval rating be between 40.8 and 41.0 according to RealClearPolitics?,yes,finalized,2024-07-20T14:00:00Z,2024-07-26T15:00:00Z,2024-07-26,2024-07-26T17:11:01.059697Z,760,Research/PoliticsMarkets/markets.csv
politics_phase_ii_037,phase_ii,Politics,APRPOTUS-24JUL12-B39.5,KXAPRPOTUS,APRPOTUS-24JUL12,Will Joe Biden's approval rating be between 39.4 and 39.6 according to RealClearPolitics?,no,finalized,2024-07-06T14:00:00Z,2024-07-12T15:00:00Z,2024-07-12,2024-07-12T16:08:00.659009Z,749,Research/PoliticsMarkets/markets.csv
politics_phase_ii_038,phase_ii,Politics,APRPOTUS-24JUL26-B40.6,KXAPRPOTUS,APRPOTUS-24JUL26,Will Joe Biden's approval rating be between 40.5 and 40.7 according to RealClearPolitics?,no,finalized,2024-07-20T14:00:00Z,2024-07-26T15:00:00Z,2024-07-26,2024-07-26T17:11:01.059697Z,712,Research/PoliticsMarkets/markets.csv
politics_phase_ii_039,phase_ii,Politics,APRPOTUS-24AUG16-B40.9,KXAPRPOTUS,APRPOTUS-24AUG16,Will the President's approval rating be between 40.8 and 41.0 according to RealClearPolitics?,yes,finalized,2024-08-10T14:00:00Z,2024-08-16T15:00:00Z,2024-08-16,2024-08-16T16:05:00.728237Z,701,Research/PoliticsMarkets/markets.csv
politics_phase_ii_040,phase_ii,Politics,APRPOTUS-24JUL26-B40.3,KXAPRPOTUS,APRPOTUS-24JUL26,Will Joe Biden's approval rating be between 40.2 and 40.4 according to RealClearPolitics?,no,finalized,2024-07-20T14:00:00Z,2024-07-26T15:00:00Z,2024-07-26,2024-07-26T17:11:01.059697Z,688,Research/PoliticsMarkets/markets.csv
politics_phase_ii_041,phase_ii,Politics,APRPOTUS-24JUL19-B40.1,KXAPRPOTUS,APRPOTUS-24JUL19,Will Joe Biden's approval rating be between 40.0 and 40.2 according to RealClearPolitics?,yes,finalized,2024-07-13T14:00:00Z,2024-07-19T15:00:00Z,2024-07-19,2024-07-19T16:11:00.835493Z,636,Research/PoliticsMarkets/markets.csv
politics_phase_ii_042,phase_ii,Politics,APRPOTUS-24AUG09-B41.1,KXAPRPOTUS,APRPOTUS-24AUG09,Will the President's approval rating be between 41.0 and 41.2 according to RealClearPolitics?,yes,finalized,2024-08-03T14:00:00Z,2024-08-09T15:00:00Z,2024-08-09,2024-08-09T16:24:01.207005Z,635,Research/PoliticsMarkets/markets.csv
politics_phase_ii_043,phase_ii,Politics,APRPOTUS-24JUL19-B39.8,KXAPRPOTUS,APRPOTUS-24JUL19,Will Joe Biden's approval rating be between 39.7 and 39.9 according to RealClearPolitics?,no,finalized,2024-07-13T14:00:00Z,2024-07-19T15:00:00Z,2024-07-19,2024-07-19T16:11:00.835493Z,631,Research/PoliticsMarkets/markets.csv
politics_phase_ii_044,phase_ii,Politics,APRPOTUS-24AUG16-B41.8,KXAPRPOTUS,APRPOTUS-24AUG16,Will the President's approval rating be between 41.7 and 41.9 according to RealClearPolitics?,no,finalized,2024-08-10T14:00:00Z,2024-08-16T15:00:00Z,2024-08-16,2024-08-16T16:05:00.728237Z,598,Research/PoliticsMarkets/markets.csv
politics_phase_ii_045,phase_ii,Politics,APRPOTUS-24AUG09-B40.5,KXAPRPOTUS,APRPOTUS-24AUG09,Will the President's approval rating be between 40.4 and 40.6 according to RealClearPolitics?,no,finalized,2024-08-03T14:00:00Z,2024-08-09T15:00:00Z,2024-08-09,2024-08-09T16:24:01.207005Z,589,Research/PoliticsMarkets/markets.csv
politics_phase_ii_046,phase_ii,Politics,APRPOTUS-24JUL12-T39.6,KXAPRPOTUS,APRPOTUS-24JUL12,Will Joe Biden's approval rating be above 39.6 according to RealClearPolitics?,yes,finalized,2024-07-06T14:00:00Z,2024-07-12T15:00:00Z,2024-07-12,2024-07-12T16:08:00.659009Z,531,Research/PoliticsMarkets/markets.csv
politics_phase_ii_047,phase_ii,Politics,APRPOTUS-24AUG02-T42.3,KXAPRPOTUS,APRPOTUS-24AUG02,Will the President's approval rating be above 42.3 according to RealClearPolitics?,no,finalized,2024-07-27T14:00:00Z,2024-08-02T15:00:00Z,2024-08-02,2024-08-02T16:03:00.690748Z,523,Research/PoliticsMarkets/markets.csv
politics_phase_ii_048,phase_ii,Politics,APRPOTUS-24AUG23-B40.6,KXAPRPOTUS,APRPOTUS-24AUG23,Will the President's approval rating be between 40.5 and 40.7 according to RealClearPolitics?,no,finalized,2024-08-17T14:00:00Z,2024-08-23T15:00:00Z,2024-08-23,2024-08-23T16:12:00.91674Z,513,Research/PoliticsMarkets/markets.csv
politics_phase_ii_049,phase_ii,Politics,APRPOTUS-24JUL12-T37.6,KXAPRPOTUS,APRPOTUS-24JUL12,Will Joe Biden's approval rating be below 37.6 according to RealClearPolitics?,no,finalized,2024-07-06T14:00:00Z,2024-07-12T15:00:00Z,2024-07-12,2024-07-12T16:08:00.659009Z,485,Research/PoliticsMarkets/markets.csv
politics_phase_ii_050,phase_ii,Politics,APRPOTUS-24AUG02-B41.9,KXAPRPOTUS,APRPOTUS-24AUG02,Will the President's approval rating be between 41.8 and 42.0 according to RealClearPolitics?,no,finalized,2024-07-27T14:00:00Z,2024-08-02T15:00:00Z,2024-08-02,2024-08-02T16:03:00.690748Z,468,Research/PoliticsMarkets/markets.csv
